2022-03-05 7:08,26.9,517,3.56,16.4,0.507,946
2022-03-05 7:12,26.7,800,3.04,16.6,0.0926,635
2022-03-05 7:16,25.3,936,2.55,15.8,0.0815,371
2022-03-05 7:20,25.7,101,4.51,14.2,0.0852,1446
2022-03-05 7:24,25.3,50.7,4.18,14,0.0815,1497
2022-03-05 7:28,25.2,50.6,4.54,13.9,0.0889,1497
2022-03-05 7:32,25.5,50.7,4.35,14,0.1,1497
2022-03-05 7:36,25.1,50.3,4.55,13.9,0.0889,1497
2022-03-05 7:40,25,50.2,4.03,13.9,0.0889,1498
2022-03-05 7:44,25.5,51.1,4.47,14.4,0.0815,1495
2022-03-05 7:48,24.9,49.2,4.06,13.7,0.1,1499
2022-03-05 7:52,25.3,50.5,4.33,14,0.0889,1497
2022-03-05 7:56,25.6,51,4.87,14.4,0.0815,1495
2022-03-05 8:00,25.6,51.6,4.39,14.3,0.0926,1495
2022-03-05 8:04,25.4,50.5,4.3,14.1,0.0852,1496
2022-03-05 8:08,26.6,510,3.7,15.1,0.0889,949
2022-03-05 8:12,28.5,899,3.16,17.7,0.0667,546
2022-03-05 8:16,24.7,973,2.01,15.4,0.0815,251
2022-03-05 8:20,25.6,78.9,4.25,14.1,0.0963,1465
2022-03-05 8:24,25.2,51.1,4.35,14,0.0889,1497
2022-03-05 8:28,24.2,48.5,4.51,13,0.0815,1502
2022-03-05 8:32,24.8,50,4.5,13.6,0.0704,1499
2022-03-05 8:36,25.3,51.9,5.33,13.5,0.0926,1496
2022-03-05 8:40,24.2,48.8,4.35,13,0.0963,1501
2022-03-05 8:44,24.5,48.7,4.27,13.2,0.0852,1501
2022-03-05 8:48,24.3,48.9,4.36,13.2,0.104,1501
2022-03-05 8:52,24.3,49.2,4.47,13.3,0.0889,1500
2022-03-05 8:56,24.2,48.8,4.43,13.1,0.0889,1501
2022-03-05 9:00,24.6,49,4.38,13,1.13,1500
2022-03-05 9:04,24.7,49,4.26,13.2,0.0815,1500
2022-03-05 9:08,25.4,507,3.26,14.5,0.0815,950
2022-03-05 9:12,25.3,844,2.88,14.3,0.0815,553
2022-03-05 9:16,24.1,958,2.26,14.3,0.0815,257
